Reaction;Protein;Stoichiometry;Subunit;Notes;RHEA_ID;Equation;KEGG
R05662;WP_020335890.1;2;;;23195;Mur2Ac(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala)-di-trans,octa-cis-undecaprenyldiphosphate+UDP-N-acetyl-alpha-D-glucosamine<=>beta-D-GlcNAc-(1->4)-Mur2Ac(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala)-di-trans,octa-cis-undecaprenyldiphosphate+UDP+H(+);MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho-undecaprenol + UDP-N-acetyl-alpha-D-glucosamine -> UDP + Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine
R05681;WP_020335840.1;2;;;14456;;O-Phospho-4-hydroxy-L-threonine + NAD+ <-> 2-Amino-3-oxo-4-phosphonooxybutyrate + H+ + NADH
R05688;WP_020335145.1;2;;;13720;2-C-methyl-D-erythritol4-phosphate+NADP(+)<=>1-deoxy-D-xylulose5-phosphate+NADPH+H(+);2-C-Methyl-D-erythritol 4-phosphate + NADP+ <-> 1-Deoxy-D-xylulose 5-phosphate + H+ + NADPH
R05705;WP_020333378.1;1;;;21623;FMNH2+NAD(+)<=>FMN+NADH+2H(+);NAD+ + Reduced FMN <- FMN + H+ + NADH
R05706;WP_020333464.1;2;;;21627;FMNH2+NADP(+)<=>FMN+NADPH+2H(+);NADP+ + Reduced FMN <- FMN + H+ + NADPH
R05837;WP_020335840.1;2;;;32278;4-(phosphooxy)-L-threonine+NAD(+)<=>3-amino-2-oxopropylphosphate+CO2+NADH;O-Phospho-4-hydroxy-L-threonine + NAD+ -> CO2 + H+ + 3-Amino-2-oxopropyl phosphate + NADH
R05838;WP_020333976.1;8;;;15268;3-amino-2-oxopropylphosphate+1-deoxy-D-xylulose5-phosphate<=>pyridoxine5'-phosphate+phosphate+2H2O+H(+);1-Deoxy-D-xylulose 5-phosphate + 3-Amino-2-oxopropyl phosphate -> Pyridoxine phosphate + Orthophosphate + H2O
R05850;WP_020335000.1;1;;;22371;L-ribulose5-phosphate<=>D-xylulose5-phosphate;L-Ribulose 5-phosphate <-> D-Xylulose 5-phosphate
R05884;WP_020335931.1;2;;;24491;isopentenyldiphosphate+2oxidized[2Fe-2S]-[ferredoxin]+H2O<=>(2E)-4-hydroxy-3-methylbut-2-enyldiphosphate+2reduced[2Fe-2S]-[ferredoxin]+2H(+);Reduced ferredoxin + 1-Hydroxy-2-methyl-2-butenyl 4-diphosphate + H+ -> Isopentenyl diphosphate + Oxidized ferredoxin + H2O
R06171;WP_020334819.1;4;;;26212;L-allo-threonine<=>acetaldehyde+glycine;L-Allothreonine -> Acetaldehyde + Glycine
R06366;WP_020333868.1;1;;;31302;perillylaldehyde+NAD(+)+H2O<=>perillate+NADH+2H(+);NAD+ + Perillyl aldehyde + H2O -> Perillic acid + H+ + NADH
R06447;WP_014232761.1;2;;;27554;8isopentenyldiphosphate+(2E,6E)-farnesyldiphosphate<=>di-trans,octa-cis-undecaprenyldiphosphate+8diphosphate;trans,trans-Farnesyl diphosphate + Isopentenyl diphosphate -> Diphosphate + di-trans,poly-cis-Undecaprenyl diphosphate
R06513;WP_020335757.1;1;;;17224;dTDP-alpha-D-glucose<=>dTDP-4-dehydro-6-deoxy-alpha-D-glucose+H2O;dTDP-glucose -> dTDP-4-oxo-6-deoxy-D-glucose + H2O
R06514;WP_020335761.1;2;;;16972;dTDP-4-dehydro-6-deoxy-alpha-D-glucose<=>dTDP-4-dehydro-beta-L-rhamnose;dTDP-4-oxo-6-deoxy-D-glucose -> dTDP-4-dehydro-beta-L-rhamnose
R06529;WP_020335899.1;1;;;21899;(R)-1-aminopropan-2-ylphosphate+adenosylcob(III)yrate+ATP<=>adenosylcob(III)inamidephosphate+ADP+phosphate+H(+);Adenosyl cobyrinate hexaamide + D-1-Aminopropan-2-ol O-phosphate + ATP -> Adenosyl cobinamide phosphate + ADP + Orthophosphate
R06558;WP_020333107.1;2;;;15768;adenosylcob(III)inamide+GTP<=>adenosylcob(III)inamidephosphate+GDP+H(+);Adenosyl cobinamide + GTP -> Adenosyl cobinamide phosphate + GDP
R06590;WP_020333990.1;1;;;27626;D-erythrose4-phosphate+D-xylulose5-phosphate=beta-D-fructose6-phosphate+D-glyceraldehyde3-phosphate;Aminofructose 6-phosphate + D-Ribose 5-phosphate <-> Iminoerythrose 4-phosphate + Sedoheptulose 7-phosphate
R06590;WP_020333990.1;1;;;10508;D-sedoheptulose7-phosphate+D-glyceraldehyde3-phosphate=aldehydo-D-ribose5-phosphate+D-xylulose5-phosphate;Aminofructose 6-phosphate + D-Ribose 5-phosphate <-> Iminoerythrose 4-phosphate + Sedoheptulose 7-phosphate
R06590;WP_020334176.1;1;;;27626;D-erythrose4-phosphate+D-xylulose5-phosphate=beta-D-fructose6-phosphate+D-glyceraldehyde3-phosphate;Aminofructose 6-phosphate + D-Ribose 5-phosphate <-> Iminoerythrose 4-phosphate + Sedoheptulose 7-phosphate
R06590;WP_020334176.1;1;;;10508;D-sedoheptulose7-phosphate+D-glyceraldehyde3-phosphate=aldehydo-D-ribose5-phosphate+D-xylulose5-phosphate;Aminofructose 6-phosphate + D-Ribose 5-phosphate <-> Iminoerythrose 4-phosphate + Sedoheptulose 7-phosphate
R06601;WP_020334079.1;1;;;23739;5-hydroxyisourate+H2O<=>5-hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate+H(+);5-Hydroxyisourate + H2O <- 5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate
R06604;WP_020334080.1;1;;;26304;5-hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate+H(+)<=>(S)-allantoin+CO2;5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate -> (S)-Allantoin + CO2
R06782;WP_020333182.1;1;A;;20360;3-phenylpropanoate+NADH+O2+H(+)<=>3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)propanoate+NAD(+);Oxygen + Phenylpropanoate + H+ + NADH -> NAD+ + cis-3-(Carboxy-ethyl)-3,5-cyclo-hexadiene-1,2-diol
R06782;WP_020333180.1;1;A;;20360;3-phenylpropanoate+NADH+O2+H(+)<=>3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)propanoate+NAD(+);Oxygen + Phenylpropanoate + H+ + NADH -> NAD+ + cis-3-(Carboxy-ethyl)-3,5-cyclo-hexadiene-1,2-diol
R06782;WP_020333184.1;2;A;;20360;3-phenylpropanoate+NADH+O2+H(+)<=>3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)propanoate+NAD(+);Oxygen + Phenylpropanoate + H+ + NADH -> NAD+ + cis-3-(Carboxy-ethyl)-3,5-cyclo-hexadiene-1,2-diol
R06782;WP_020333183.1;2;A;;20360;3-phenylpropanoate+NADH+O2+H(+)<=>3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)propanoate+NAD(+);Oxygen + Phenylpropanoate + H+ + NADH -> NAD+ + cis-3-(Carboxy-ethyl)-3,5-cyclo-hexadiene-1,2-diol
R06783;WP_020333180.1;1;A;;25061;(E)-cinnamate+NADH+O2+H(+)<=>(2E)-3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)prop-2-enoate+NAD(+);Oxygen + trans-Cinnamate + H+ + NADH -> cis-3-(3-Carboxyethenyl)-3,5-cyclohexadiene-1,2-diol + NAD+
R06783;WP_020333182.1;1;A;;25061;(E)-cinnamate+NADH+O2+H(+)<=>(2E)-3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)prop-2-enoate+NAD(+);Oxygen + trans-Cinnamate + H+ + NADH -> cis-3-(3-Carboxyethenyl)-3,5-cyclohexadiene-1,2-diol + NAD+
R06783;WP_020333183.1;1;A;;25061;(E)-cinnamate+NADH+O2+H(+)<=>(2E)-3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)prop-2-enoate+NAD(+);Oxygen + trans-Cinnamate + H+ + NADH -> cis-3-(3-Carboxyethenyl)-3,5-cyclohexadiene-1,2-diol + NAD+
R06783;WP_020333184.1;1;A;;25061;(E)-cinnamate+NADH+O2+H(+)<=>(2E)-3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)prop-2-enoate+NAD(+);Oxygen + trans-Cinnamate + H+ + NADH -> cis-3-(3-Carboxyethenyl)-3,5-cyclohexadiene-1,2-diol + NAD+
R06784;WP_020333181.1;1;;;25065;3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)propanoate+NAD(+)<=>3-(2,3-dihydroxyphenyl)propanoate+NADH+H(+);NAD+ + cis-3-(Carboxy-ethyl)-3,5-cyclo-hexadiene-1,2-diol -> 3-(2,3-Dihydroxyphenyl)propanoate + H+ + NADH
R06785;WP_020333181.1;1;;;25069;(2E)-3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)prop-2-enoate+NAD(+)<=>(2E)-3-(2,3-dihydroxyphenyl)prop-2-enoate+NADH+H(+);cis-3-(3-Carboxyethenyl)-3,5-cyclohexadiene-1,2-diol + NAD+ -> trans-2,3-Dihydroxycinnamate + H+ + NADH
R06786;WP_020333211.1;1;;;24788;3-(3-hydroxyphenyl)propanoate+NADH+O2+H(+)<=>3-(2,3-dihydroxyphenyl)propanoate+NAD(+)+H2O;Oxygen + 3-(3-Hydroxyphenyl)propanoic acid + H+ + NADH -> NAD+ + 3-(2,3-Dihydroxyphenyl)propanoate + H2O
R06786;WP_020334249.1;1;;;24788;3-(3-hydroxyphenyl)propanoate+NADH+O2+H(+)<=>3-(2,3-dihydroxyphenyl)propanoate+NAD(+)+H2O;Oxygen + 3-(3-Hydroxyphenyl)propanoic acid + H+ + NADH -> NAD+ + 3-(2,3-Dihydroxyphenyl)propanoate + H2O
R06787;WP_020333211.1;1;;;27849;(2E)-3-(3-hydroxyphenyl)prop-2-enoate+NADH+O2+H(+)<=>(2E)-3-(2,3-dihydroxyphenyl)prop-2-enoate+NAD(+)+H2O;Oxygen + trans-3-Hydroxycinnamate + H+ + NADH -> trans-2,3-Dihydroxycinnamate + NAD+ + H2O
R06788;WP_020333212.1;4;;;25057;(2E)-3-(2,3-dihydroxyphenyl)prop-2-enoate+O2<=>(2Z,4E,7E)-2-hydroxy-6-oxonona-2,4,7-trienedioate+H(+);Oxygen + trans-2,3-Dihydroxycinnamate -> 2-Hydroxy-6-ketononatrienedioate
R06789;WP_020333213.1;2;;;25049;(2E,4Z,7E)-2-hydroxy-6-oxonona-2,4,7-trienedioate+H2O<=>(2E)-2-hydroxypenta-2,4-dienoate+fumarate+H(+);2-Hydroxy-6-ketononatrienedioate + H2O -> 2-Hydroxy-2,4-pentadienoate + Fumarate
R06789;WP_020333213.1;2;;;34194;(2Z,4E,7E)-2-hydroxy-6-oxonona-2,4,7-trienedioate+H2O<=>(2Z)-2-hydroxypenta-2,4-dienoate+fumarate+H(+);2-Hydroxy-6-ketononatrienedioate + H2O -> 2-Hydroxy-2,4-pentadienoate + Fumarate
R06895;WP_020336290.1;1;;;15428;coproporphyrinogenIII+2S-adenosyl-L-methionine<=>protoporphyrinogenIX+25'-deoxyadenosine+2L-methionine+2CO2;S-Adenosyl-L-methionine + Coproporphyrinogen III -> Protoporphyrinogen IX + L-Methionine + 5'-Deoxyadenosine + CO2
R06941;WP_020334276.1;1;;;34854;(3S)-3-hydroxyadipyl-CoA+NAD(+)<=>3-oxoadipyl-CoA+NADH+H(+);NAD+ + (3S)-3-Hydroxyadipyl-CoA <- 3-Oxoadipyl-CoA + H+ + NADH
R06942;WP_020334274.1;1;;;76650;(3S)-3-hydroxyadipyl-CoA<=>(E)-2,3-didehydroadipoyl-CoA+H2O;5-Carboxy-2-pentenoyl-CoA + H2O <-> (3S)-3-Hydroxyadipyl-CoA
R06977;WP_020334091.1;1;;;11163;L-2,4-diaminobutanoate+2-oxoglutarate<=>L-aspartate4-semialdehyde+L-glutamate;L-Glutamate + L-Aspartate 4-semialdehyde -> 2-Oxoglutarate + L-2,4-Diaminobutanoate
R06977;WP_020335559.1;1;;;11163;L-2,4-diaminobutanoate+2-oxoglutarate<=>L-aspartate4-semialdehyde+L-glutamate;L-Glutamate + L-Aspartate 4-semialdehyde -> 2-Oxoglutarate + L-2,4-Diaminobutanoate
R06977;WP_020336356.1;1;;;11163;L-2,4-diaminobutanoate+2-oxoglutarate<=>L-aspartate4-semialdehyde+L-glutamate;L-Glutamate + L-Aspartate 4-semialdehyde -> 2-Oxoglutarate + L-2,4-Diaminobutanoate
R06978;WP_020336357.1;1;;;16904;L-2,4-diaminobutanoate+acetyl-CoA<=>(2S)-4-acetamido-2-aminobutanoate+CoA+H(+);Acetyl-CoA + L-2,4-Diaminobutanoate -> CoA + N(gamma)-Acetyldiaminobutyrate
R06979;WP_014235031.1;1;;;17284;(2S)-4-acetamido-2-aminobutanoate<=>L-ectoine+H2O;N(gamma)-Acetyldiaminobutyrate <- H2O + Ectoine
R06979;WP_020336355.1;1;;;17284;(2S)-4-acetamido-2-aminobutanoate<=>L-ectoine+H2O;N(gamma)-Acetyldiaminobutyrate <- H2O + Ectoine
R06987;WP_020332855.1;2;;;28057;2-oxobutanoate+CoA<=>propanoyl-CoA+formate;CoA + 2-Oxobutanoate <-> Propanoyl-CoA + Formate
R07136;WP_014230708.1;2;;;15536;(2R)-3-sulfolactate+NAD(+)<=>3-sulfopyruvate+NADH+H(+);(2R)-3-Sulfolactate + NAD+ <- 3-Sulfopyruvate + H+ + NADH
R07168;WP_014233163.1;4;;;19824;(6S)-5-methyl-5,6,7,8-tetrahydrofolate+NAD(+)<=>(6R)-5,10-methylene-5,6,7,8-tetrahydrofolate+NADH+H(+);NAD+ + 5-Methyltetrahydrofolate <- 5,10-Methylenetetrahydrofolate + H+ + NADH
R07211;WP_020335273.1;1;;;20276;(6R)-L-erythro-5,6,7,8-tetrahydrobiopterin+L-phenylalanine+O2<=>(4aS,6R)-4a-hydroxy-L-erythro-5,6,7,8-tetrahydrobiopterin+L-tyrosine;Oxygen + L-Phenylalanine + Tetrahydrobiopterin -> L-Tyrosine + 4a-Hydroxytetrahydrobiopterin
R07263;WP_020336154.1;6;;;26565;2-succinylbenzoyl-CoA+H(+)<=>1,4-dihydroxy-2-naphthoyl-CoA+H2O;2-Succinylbenzoyl-CoA -> 1,4-Dihydroxy-2-naphthoyl-CoA + H2O
R07268;WP_014232502.1;1;;;14728;2cob(II)inamide+reduced[electron-transferflavoprotein]+2ATP<=>2adenosylcob(III)inamide+2triphosphate+oxidized[electron-transferflavoprotein]+3H(+);ATP + Cobinamide <-> Adenosyl cobinamide + Triphosphate
R07280;WP_020334058.1;1;;;25200;5-amino-6-(5-phospho-D-ribitylamino)uracil+H2O<=>5-amino-6-(D-ribitylamino)uracil+phosphate;5-Amino-6-(5'-phospho-D-ribitylamino)uracil + H2O -> 5-Amino-6-(1-D-ribitylamino)uracil + Orthophosphate
R07281;WP_014231011.1;2;;;18460;D-ribulose5-phosphate<=>(2S)-2-hydroxy-3-oxobutylphosphate+formate+H(+);D-Ribulose 5-phosphate -> L-3,4-Dihydroxybutan-2-one 4-phosphate + Formate
R07281;WP_014233750.1;2;;;18460;D-ribulose5-phosphate<=>(2S)-2-hydroxy-3-oxobutylphosphate+formate+H(+);D-Ribulose 5-phosphate -> L-3,4-Dihydroxybutan-2-one 4-phosphate + Formate
R07302;WP_020335899.1;1;;;12575;(R)-1-aminopropan-2-ol+adenosylcob(III)yrate+ATP<=>adenosylcob(III)inamide+ADP+phosphate+H(+);Adenosyl cobyrinate hexaamide + ATP + (R)-1-Aminopropan-2-ol -> Adenosyl cobinamide + ADP + Orthophosphate
R07316;Spontaneous;1;;;15652;carbamate+2H(+)<=>NH4(+)+CO2;Carbamate -> Ammonia + CO2
R07358;WP_014231278.1;1;A;ndh;46163;aquinone+NADH+H(+)<=>aquinol+NAD(+);Quinone + H+ + NADH <-> NAD+ + Hydroquinone
R07390;WP_014231527.1;1;;;31454;2a1,2-diacyl-sn-glycero-3-phospho-(1'-sn-glycerol)<=>acardiolipin+glycerol;Phosphatidylglycerol <-> Cardiolipin + Glycerol
R07396;WP_014232358.1;2;;;25799;L-methionine+2-oxoglutarate<=>4-methylsulfanyl-2-oxobutanoate+L-glutamate;L-Glutamate + 4-Methylthio-2-oxobutanoic acid <-> L-Methionine + 2-Oxoglutarate
R07396;WP_024372863.1;2;;;25799;L-methionine+2-oxoglutarate<=>4-methylsulfanyl-2-oxobutanoate+L-glutamate;L-Glutamate + 4-Methylthio-2-oxobutanoic acid <-> L-Methionine + 2-Oxoglutarate
R07399;Missing;1;;;19048;pyruvate+acetyl-CoA+H2O<=>(3R)-citramalate+CoA+H(+);Pyruvate + Acetyl-CoA + H2O -> CoA + (R)-2-Methylmalate
R07404;WP_020333541.1;2;;;19320;5-amino-1-(5-phospho-beta-D-ribosyl)imidazole+hydrogencarbonate+ATP<=>5-carboxyamino-1-(5-phospho-D-ribosyl)imidazole+ADP+phosphate+2H(+);Aminoimidazole ribotide + ATP + HCO3- -> ADP + Orthophosphate + 5-Carboxyamino-1-(5-phospho-D-ribosyl)imidazole
R07405;WP_005394016.1;8;;;13196;5-carboxyamino-1-(5-phospho-D-ribosyl)imidazole+H(+)<=>5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate;5-Carboxyamino-1-(5-phospho-D-ribosyl)imidazole <- 1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate
R07406;WP_020335840.1;2;;;25142;;2-Amino-3-oxo-4-phosphonooxybutyrate -> CO2 + 3-Amino-2-oxopropyl phosphate
R07406;WP_020335840.1;2;;;25142;;2-Amino-3-oxo-4-phosphonooxybutyrate -> CO2 + 3-Amino-2-oxopropyl phosphate
R07406;Spontaneous;1;;;25142;;2-Amino-3-oxo-4-phosphonooxybutyrate -> CO2 + 3-Amino-2-oxopropyl phosphate
R07406;Spontaneous;1;;;25142;;2-Amino-3-oxo-4-phosphonooxybutyrate -> CO2 + 3-Amino-2-oxopropyl phosphate
R07409;WP_020335442.1;1;;;17772;choline+2reduced[2Fe-2S]-[ferredoxin]+O2+2H(+)<=>betainealdehydehydrate+2oxidized[2Fe-2S]-[ferredoxin]+H2O;Oxygen + Reduced ferredoxin + H+ + Choline -> Betaine aldehyde + Oxidized ferredoxin + H2O
R07411;WP_201765970.1;1;;;28073;hemeb+(2E,6E)-farnesyldiphosphate+H2O<=>Fe(II)-hemeo+diphosphate;Heme + trans,trans-Farnesyl diphosphate + H2O -> Diphosphate + Heme O
R07411;WP_014234638.1;1;;;28073;hemeb+(2E,6E)-farnesyldiphosphate+H2O<=>Fe(II)-hemeo+diphosphate;Heme + trans,trans-Farnesyl diphosphate + H2O -> Diphosphate + Heme O
R07414;WP_020336398.1;1;;;13636;putrescine+L-glutamate+ATP<=>gamma-L-glutamylputrescine+ADP+phosphate+H(+);L-Glutamate + ATP + Putrescine -> gamma-L-Glutamylputrescine + ADP + Orthophosphate
R07415;WP_020336396.1;1;;;28417;gamma-L-glutamylputrescine+O2+H2O<=>4-(gamma-L-glutamylamino)butanal+H2O2+NH4(+);Oxygen + gamma-L-Glutamylputrescine + H2O -> gamma-Glutamyl-gamma-aminobutyraldehyde + Ammonia + Hydrogen peroxide
R07415;WP_020332828.1;1;;;28417;gamma-L-glutamylputrescine+O2+H2O<=>4-(gamma-L-glutamylamino)butanal+H2O2+NH4(+);Oxygen + gamma-L-Glutamylputrescine + H2O -> gamma-Glutamyl-gamma-aminobutyraldehyde + Ammonia + Hydrogen peroxide
R07417;WP_020336397.1;1;;;42343;4-(gamma-L-glutamylamino)butanal+NAD(+)+H2O<=>4-(gamma-L-glutamylamino)butanoate+NADH+2H(+);gamma-Glutamyl-gamma-aminobutyraldehyde + NAD+ + H2O -> 4-(L-gamma-Glutamylamino)butanoate + H+ + NADH
R07417;WP_020333882.1;1;;;42343;4-(gamma-L-glutamylamino)butanal+NAD(+)+H2O<=>4-(gamma-L-glutamylamino)butanoate+NADH+2H(+);gamma-Glutamyl-gamma-aminobutyraldehyde + NAD+ + H2O -> 4-(L-gamma-Glutamylamino)butanoate + H+ + NADH
R07418;WP_020336397.1;1;;;28413;4-(gamma-L-glutamylamino)butanal+NADP(+)+H2O<=>4-(gamma-L-glutamylamino)butanoate+NADPH+2H(+);gamma-Glutamyl-gamma-aminobutyraldehyde + NADP+ + H2O -> 4-(L-gamma-Glutamylamino)butanoate + H+ + NADPH
R07418;WP_020333882.1;1;;;28413;4-(gamma-L-glutamylamino)butanal+NADP(+)+H2O<=>4-(gamma-L-glutamylamino)butanoate+NADPH+2H(+);gamma-Glutamyl-gamma-aminobutyraldehyde + NADP+ + H2O -> 4-(L-gamma-Glutamylamino)butanoate + H+ + NADPH
R07419;Missing;1;;;19740;4-(gamma-L-glutamylamino)butanoate+H2O<=>4-aminobutanoate+L-glutamate;4-(L-gamma-Glutamylamino)butanoate + H2O -> 4-Aminobutanoate + L-Glutamate
R07459;WP_024372572.1;2;;;43347;[sulfur-carrierproteinThiS]-C-terminalGly-Gly+ATP+H(+)<=>[sulfur-carrierproteinThiS]-C-terminalGly-Gly-AMP+diphosphate;ATP + Sulfur-carrier protein <-> Adenylyl-[sulfur-carrier protein] + Diphosphate
R07459;WP_020334182.1;2;;;43347;[sulfur-carrierproteinThiS]-C-terminalGly-Gly+ATP+H(+)<=>[sulfur-carrierproteinThiS]-C-terminalGly-Gly-AMP+diphosphate;ATP + Sulfur-carrier protein <-> Adenylyl-[sulfur-carrier protein] + Diphosphate
R07459;WP_024372572.1;2;;;43619;[molybdopterin-synthasesulfur-carrierprotein]-C-terminalGly-Gly+ATP+H(+)<=>[molybdopterin-synthasesulfur-carrierprotein]-C-terminalGly-Gly-AMP+diphosphate;ATP + Sulfur-carrier protein <-> Adenylyl-[sulfur-carrier protein] + Diphosphate
R07459;WP_020334182.1;2;;;43619;[molybdopterin-synthasesulfur-carrierprotein]-C-terminalGly-Gly+ATP+H(+)<=>[molybdopterin-synthasesulfur-carrierprotein]-C-terminalGly-Gly-AMP+diphosphate;ATP + Sulfur-carrier protein <-> Adenylyl-[sulfur-carrier protein] + Diphosphate
R07460;WP_014230929.1;2;;;17460;[sulfur-carrierprotein]-L-cysteine+L-cysteine<=>[sulfur-carrierprotein]-S-sulfanyl-L-cysteine+L-alanine;L-Cysteine + [Enzyme]-cysteine <-> L-Alanine + [Enzyme]-S-sulfanylcysteine
R07460;WP_020333816.1;2;;;17460;[sulfur-carrierprotein]-L-cysteine+L-cysteine<=>[sulfur-carrierprotein]-S-sulfanyl-L-cysteine+L-alanine;L-Cysteine + [Enzyme]-cysteine <-> L-Alanine + [Enzyme]-S-sulfanylcysteine
R07605;WP_020333712.1;2;;;13412;7-aminomethyl-7-carbaguanine+2NADP(+)<=>7-cyano-7-deazaguanine+2NADPH+3H(+);NADP+ + 7-Aminomethyl-7-carbaguanine -> 7-Cyano-7-carbaguanine + H+ + NADPH
R07618;WP_014232944.1;2;;;15048;N(6)-[(R)-dihydrolipoyl]-L-lysyl-[protein]+NAD(+)<=>N(6)-[(R)-lipoyl]-L-lysyl-[protein]+NADH+H(+);NAD+ + Enzyme N6-(dihydrolipoyl)lysine <-> Enzyme N6-(lipoyl)lysine + H+ + NADH
R07618;WP_020336079.1;2;;;15048;N(6)-[(R)-dihydrolipoyl]-L-lysyl-[protein]+NAD(+)<=>N(6)-[(R)-lipoyl]-L-lysyl-[protein]+NADH+H(+);NAD+ + Enzyme N6-(dihydrolipoyl)lysine <-> Enzyme N6-(lipoyl)lysine + H+ + NADH
R07650;WP_020335559.1;1;;;15692;L-2,4-diaminobutanoate+H(+)<=>propane-1,3-diamine+CO2;L-2,4-Diaminobutanoate -> CO2 + 1,3-Diaminopropane
R07766;WP_014231043.1;1;;;17668;octanoyl-[ACP]+L-lysyl-[protein]<=>N(6)-octanoyl-L-lysyl-[protein]+holo-[ACP]+H(+);[Lipoyl-carrier protein]-L-lysine + Octanoyl-[acp] <-> [Protein]-N6-(octanoyl)-L-lysine + Acyl-carrier protein
R08090;WP_020333780.1;1;;;23087;3-hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA<=>7-methyl-3-oxooct-6-enoyl-CoA+acetate;3-Hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA -> Acetate + 7-Methyl-3-oxo-6-octenoyl-CoA
R08090;WP_020336020.1;1;;;23087;3-hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA<=>7-methyl-3-oxooct-6-enoyl-CoA+acetate;3-Hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA -> Acetate + 7-Methyl-3-oxo-6-octenoyl-CoA
R08146;WP_020333868.1;1;;;24219;(2E,6E)-farnesal+NAD(+)+H2O<=>(2E,6E)-farnesoate+NADH+2H(+);H2O + NAD+ + 2-trans,6-trans-Farnesal -> Farnesoic acid + H+ + NADH
R08157;Missing;1;;;30134;octanoyl-[ACP]+H2O<=>octanoate+holo-[ACP]+H(+);Octanoyl-[acp] + H2O <-> Octanoic acid + Acyl-carrier protein
R08158;Missing;1;;;30118;decanoyl-[ACP]+H2O<=>decanoate+holo-[ACP]+H(+);Decanoyl-[acp] + H2O <-> Decanoic acid + Acyl-carrier protein
R08159;Missing;1;;;30126;tetradecanoyl-[ACP]+H2O<=>tetradecanoate+holo-[ACP]+H(+);Tetradecanoyl-[acp] + H2O <-> Acyl-carrier protein + Tetradecanoic acid
R08165;WP_020336152.1;2;;;25596;isochorismate+2-oxoglutarate+H(+)<=>5-enolpyruvoyl-6-hydroxy-2-succinyl-cyclohex-3-ene-1-carboxylate+CO2;Isochorismate + 2-Oxoglutarate <-> CO2 + 2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate
R08166;WP_024372723.1;1;;;25600;5-enolpyruvoyl-6-hydroxy-2-succinyl-cyclohex-3-ene-1-carboxylate<=>(1R,6R)-6-hydroxy-2-succinyl-cyclohexa-2,4-diene-1-carboxylate+pyruvate;2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate -> (1R,6R)-6-Hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate + Pyruvate
R08208;Missing;1;;;32630;(6R)-L-erythro-5,6,7,8-tetrahydrobiopterin+2NADP(+)<=>6-pyruvoyl-5,6,7,8-tetrahydropterin+2NADPH+2H(+);NADP+ + Tetrahydrobiopterin <- 6-Pyruvoyltetrahydropterin + H+ + NADPH
R08210;WP_020335931.1;2;;;24828;dimethylallyldiphosphate+2oxidized[2Fe-2S]-[ferredoxin]+H2O<=>(2E)-4-hydroxy-3-methylbut-2-enyldiphosphate+2reduced[2Fe-2S]-[ferredoxin]+2H(+);Dimethylallyl diphosphate + Oxidized ferredoxin + H2O <- Reduced ferredoxin + 1-Hydroxy-2-methyl-2-butenyl 4-diphosphate + H+
R08368;WP_014232864.1;6;;;19808;apurineD-ribonucleoside+phosphate<=>apurinenucleobase+alpha-D-ribose1-phosphate;N-D-Ribosylpurine + Orthophosphate <- Purine + alpha-D-Ribose 1-phosphate
R08368;WP_014234920.1;6;;;19808;apurineD-ribonucleoside+phosphate<=>apurinenucleobase+alpha-D-ribose1-phosphate;N-D-Ribosylpurine + Orthophosphate <- Purine + alpha-D-Ribose 1-phosphate
R08549;WP_014232944.1;2;;;27789;2-oxoglutarate+NAD(+)+CoA<=>succinyl-CoA+CO2+NADH;CoA + NAD+ + 2-Oxoglutarate -> CO2 + H+ + Succinyl-CoA + NADH
