bigg_id,rhea
ADECn,15391
ADECn,15392
AGPOP,30791
AGPOP,30792
AGPOP,30793
AGPOP,30794
AGPOPm,30791
AGPOPm,30792
AGPOPm,30793
AGPOPm,30794
ATDAMh,23100
ATDAMh,23101
ATDAMh,23102
ATDAMh,23103
ATDAMm,23100
ATDAMm,23101
ATDAMm,23102
ATDAMm,23103
ATDGDm,27690
ATDGDm,27691
ATDGDm,27692
ATDGDm,27693
ATGDm,27686
ATGDm,27687
ATGDm,27688
ATGDm,27689
ATPPHm,13065
ATPPHm,13066
ATPPHm,13067
ATPPHm,13068
DAPOP,30727
DAPOP,30728
DAPOP,30729
DAPOP,30730
GDTP,13073
GDTP,13074
GDTP,13075
GDTP,13076
GMPS_glu_m,11680
GMPS_glu_m,11681
GMPS_glu_m,11682
GMPS_glu_m,11683
GPAR,25424
GPAR,25425
GPAR,25426
GPAR,25427
GTPDPK_1,22088
GTPDPK_1,22089
GTPDPK_1,22090
GTPDPK_1,22091
GTPOPm,30295
GTPOPm,30296
GTPOPm,30297
GTPOPm,30298
GUAC,13665
GUAC,13666
GUAC,13667
GUAC,13668
GUACn,13665
GUACn,13666
GUACn,13667
GUACn,13668
GUAD_1,14665
GUAD_1,14666
GUAD_1,14667
GUAD_1,14668
HIUH,23736
HIUH,23737
HIUH,23738
HIUH,23739
IDPA,35207
IDPA,35208
IDPA,35209
IDPA,35210
IMPDm,11708
IMPDm,11709
IMPDm,11710
IMPDm,11711
PRAIC,10792
PRAIC,10793
PRAIC,10794
PRAIC,10795
PRAICh,10792
PRAICh,10793
PRAICh,10794
PRAICh,10795
PRAISh,22628
PRAISh,22629
PRAISh,22630
PRAISh,22631
PRFGCL,23032
PRFGCL,23033
PRFGCL,23034
PRFGCL,23035
PRFGCLh,23032
PRFGCLh,23033
PRFGCLh,23034
PRFGCLh,23035
ASPCT_1,20013
ASPCT_1,20014
ASPCT_1,20015
ASPCT_1,20016
DHR,24296
DHR,24297
DHR,24298
DHR,24299
DHROm,15441
DHROm,15442
DHROm,15443
DHROm,15444
HCGALm,18633
HCGALm,18634
HCGALm,18635
HCGALm,18636
ACKrh,11352
ACKrh,11353
ACKrh,11354
ACKrh,11355
ACKrm,11352
ACKrm,11353
ACKrm,11354
ACKrm,11355
PFLACTm,11844
PFLACTm,11845
PFLACTm,11846
PFLACTm,11847
TRETINOLOR2,25033
TRETINOLOR2,25034
TRETINOLOR2,25035
TRETINOLOR2,25036
TRETINOLPMTACT,38175
TRETINOLPMTACT,38176
TRETINOLPMTACT,38177
TRETINOLPMTACT,38178
AUNOR,17845
AUNOR,17846
AUNOR,17847
AUNOR,17848
SLDK,18737
SLDK,18738
SLDK,18739
SLDK,18740
UGE,11404
UGE,11405
UGE,11406
UGE,11407
GLPThi,12120
GLPThi,12121
GLPThi,12122
GLPThi,12123
SULO,24600
SULO,24601
SULO,24602
SULO,24603
ACONTx,10336
ACONTx,10337
ACONTx,10338
ACONTx,10339
MDHf,21432
MDHf,21433
MDHf,21434
MDHf,21435
MDHh,21432
MDHh,21433
MDHh,21434
MDHh,21435
PPCKm,18617
PPCKm,18618
PPCKm,18619
PPCKm,18620
MAAIn,14817
MAAIn,14818
MAAIn,14819
MAAIn,14820
ALPHm,19029
ALPHm,19030
ALPHm,19031
ALPHm,19032
URCB,20896
URCB,20897
URCB,20898
URCB,20899
DHAD_3mob_h,24809
DHAD_3mob_h,24810
DHAD_3mob_h,24811
DHAD_3mob_h,24812
DHADh,27694
DHADh,27695
DHADh,27696
DHADh,27697
BCTA_glu_h,18321
BCTA_glu_h,18322
BCTA_glu_h,18323
BCTA_glu_h,18324
BCTAh,24801
BCTAh,24802
BCTAh,24803
BCTAh,24804
PYDXO_1,30775
PYDXO_1,30776
PYDXO_1,30777
PYDXO_1,30778
23CN2P2,27878
23CN2P2,27879
23CN2P2,27880
23CN2P2,27881
23CN2P3,27882
23CN2P3,27883
23CN2P3,27884
23CN2P3,27885
3NUCLE2,27890
3NUCLE2,27891
3NUCLE2,27892
3NUCLE2,27893
ACODA_1,15941
ACODA_1,15942
ACODA_1,15943
ACODA_1,15944
ALCD19_L,38111
ALCD19_L,38112
ALCD19_L,38113
ALCD19_L,38114
ALDD7,44108
ALDD7,44109
ALDD7,44110
ALDD7,44111
ARGKr,22940
ARGKr,22941
ARGKr,22942
ARGKr,22943
ARGN_1,20569
ARGN_1,20570
ARGN_1,20571
ARGN_1,20572
CYSS_2,14829
CYSS_2,14830
CYSS_2,14831
CYSS_2,14832
DIPEPabc2,37271
DIPEPabc2,37272
DIPEPabc2,37273
DIPEPabc2,37274
DIPEPabc9,37311
DIPEPabc9,37312
DIPEPabc9,37313
DIPEPabc9,37314
ECOAH1_1,26558
ECOAH1_1,26559
ECOAH1_1,26560
ECOAH1_1,26561
ECOAH5_1,31075
ECOAH5_1,31076
ECOAH5_1,31077
ECOAH5_1,31078
ECTOINEabc,32787
ECTOINEabc,32788
ECTOINEabc,32789
ECTOINEabc,32790
FACOAL180_2,33615
FACOAL180_2,33616
FACOAL180_2,33617
FACOAL180_2,33618
FLVR_1,19377
FLVR_1,19378
FLVR_1,19379
FLVR_1,19380
GALCTD_1,16005
GALCTD_1,16006
GALCTD_1,16007
GALCTD_1,16008
GLXCBL,10136
GLXCBL,10137
GLXCBL,10138
GLXCBL,10139
GNKr,19433
GNKr,19434
GNKr,19435
GNKr,19436
HACD1_1,30799
HACD1_1,30800
HACD1_1,30801
HACD1_1,30802
HOXPRx,18845
HOXPRx,18846
HOXPRx,18847
HOXPRx,18848
HSTPTr,23744
HSTPTr,23745
HSTPTr,23746
HSTPTr,23747
HXAD,30671
HXAD,30672
HXAD,30673
HXAD,30674
IG3PS_1,24793
IG3PS_1,24794
IG3PS_1,24795
IG3PS_1,24796
IZPN_1,23660
IZPN_1,23661
IZPN_1,23662
IZPN_1,23663
MPL,21116
MPL,21117
MPL,21118
MPL,21119
NADH4,35559
NADH4,35560
NADH4,35561
NADH4,35562
NAabcO,14633
NAabcO,14634
NAabcO,14635
NAabcO,14636
ORNTA_1,25160
ORNTA_1,25161
ORNTA_1,25162
ORNTA_1,25163
ORNTAC_1,15349
ORNTAC_1,15350
ORNTAC_1,15351
ORNTAC_1,15352
PGMT_B,20113
PGMT_B,20114
PGMT_B,20115
PGMT_B,20116
PRAMPC_1,20049
PRAMPC_1,20050
PRAMPC_1,20051
PRAMPC_1,20052
PRFGS_1,17129
PRFGS_1,17130
PRFGS_1,17131
PRFGS_1,17132
SALADC2,25221
SALADC2,25222
SALADC2,25223
SALADC2,25224
SHCHF_2,24360
SHCHF_2,24361
SHCHF_2,24362
SHCHF_2,24363
SHSL2,27826
SHSL2,27827
SHSL2,27828
SHSL2,27829
TARTDC,13317
TARTDC,13318
TARTDC,13319
TARTDC,13320
VALDHr,30763
VALDHr,30764
VALDHr,30765
VALDHr,30766
ALCD21_D,23872
ALCD21_D,23873
ALCD21_D,23874
ALCD21_D,23875
GLUDym,11612
GLUDym,11613
GLUDym,11614
GLUDym,11615
SK_etha_c,32747
SK_etha_c,32748
SK_etha_c,32749
SK_etha_c,32750
SK_ca2_c,29671
SK_ca2_c,29672
SK_ca2_c,29673
SK_ca2_c,29674
CA2t,29671
CA2t,29672
CA2t,29673
CA2t,29674
ADNK1n,20824
ADNK1n,20825
ADNK1n,20826
ADNK1n,20827
ADSKn,24152
ADSKn,24153
ADSKn,24154
ADSKn,24155
AGXT2L2,34091
AGXT2L2,34092
AGXT2L2,34093
AGXT2L2,34094
B3GALT43g_cho,47568
B3GALT43g_cho,47569
B3GALT43g_cho,47570
B3GALT43g_cho,47571
BILIRED2,15797
BILIRED2,15798
BILIRED2,15799
BILIRED2,15800
C40CPT1,44980
C40CPT1,44981
C40CPT1,44982
C40CPT1,44983
CHOLESTTDe,39747
CHOLESTTDe,39748
CHOLESTTDe,39749
CHOLESTTDe,39750
CHOLESTle,36403
CHOLESTle,36404
CHOLESTle,36405
CHOLESTle,36406
CRMPte_cho,38955
CRMPte_cho,38956
CRMPte_cho,38957
CRMPte_cho,38958
CRMPte_cho,50372
CRMPte_cho,50373
CRMPte_cho,50374
CRMPte_cho,50375
DADNKn,23452
DADNKn,23453
DADNKn,23454
DADNKn,23455
DATPDPm,28334
DATPDPm,28335
DATPDPm,28336
DATPDPm,28337
DCTPDPm,22636
DCTPDPm,22637
DCTPDPm,22638
DCTPDPm,22639
DCTPDPn,22636
DCTPDPn,22637
DCTPDPn,22638
DCTPDPn,22639
DTMPKm,13517
DTMPKm,13518
DTMPKm,13519
DTMPKm,13520
DTTPDPn,28534
DTTPDPn,28535
DTTPDPn,28536
DTTPDPn,28537
EX_HC00822_e,35051
EX_HC00822_e,35052
EX_HC00822_e,35053
EX_HC00822_e,35054
EX_HC02172_e,29351
EX_HC02172_e,29352
EX_HC02172_e,29353
EX_HC02172_e,29354
EX_tag_cho_e,39011
EX_tag_cho_e,39012
EX_tag_cho_e,39013
EX_tag_cho_e,39014
EX_xolest_cho_e,39007
EX_xolest_cho_e,39008
EX_xolest_cho_e,39009
EX_xolest_cho_e,39010
FE2DMT1,29579
FE2DMT1,29580
FE2DMT1,29581
FE2DMT1,29582
FEROc,11148
FEROc,11149
FEROc,11150
FEROc,11151
FEROc,11436
FEROc,11437
FEROc,11438
FEROc,11439
FUMAH,26168
FUMAH,26169
FUMAH,26170
FUMAH,26171
FUT14g_cho,48304
FUT14g_cho,48305
FUT14g_cho,48306
FUT14g_cho,48307
GLCNACT_cho,23380
GLCNACT_cho,23381
GLCNACT_cho,23382
GLCNACT_cho,23383
GULOer,32363
GULOer,32364
GULOer,32365
GULOer,32366
HCO3Ee,10748
HCO3Ee,10749
HCO3Ee,10750
HCO3Ee,10751
Htm_cho,34979
Htm_cho,34980
Htm_cho,34981
Htm_cho,34982
MINOHPKn,12793
MINOHPKn,12794
MINOHPKn,12795
MINOHPKn,12796
NMNSn,16149
NMNSn,16150
NMNSn,16151
NMNSn,16152
PGLYCt_cho,39743
PGLYCt_cho,39744
PGLYCt_cho,39745
PGLYCt_cho,39746
PGPP_cho,16725
PGPP_cho,16726
PGPP_cho,16727
PGPP_cho,16728
PHACCOAGLYACm,27850
PHACCOAGLYACm,27851
PHACCOAGLYACm,27852
PHACCOAGLYACm,27853
PI34P4Pn_cho,17193
PI34P4Pn_cho,17194
PI34P4Pn_cho,17195
PI34P4Pn_cho,17196
PI3P3Pn_cho,12316
PI3P3Pn_cho,12317
PI3P3Pn_cho,12318
PI3P3Pn_cho,12319
PI45P3K_cho,21292
PI45P3K_cho,21293
PI45P3K_cho,21294
PI45P3K_cho,21295
PI45P4P_cho,25674
PI45P4P_cho,25675
PI45P4P_cho,25676
PI45P4P_cho,25677
PI4P3K_cho,18373
PI4P3K_cho,18374
PI4P3K_cho,18375
PI4P3K_cho,18376
PI4P3Kn_cho,18373
PI4P3Kn_cho,18374
PI4P3Kn_cho,18375
PI4P3Kn_cho,18376
PI4P5K_cho,14425
PI4P5K_cho,14426
PI4P5K_cho,14427
PI4P5K_cho,14428
PI5P4Kn_cho,12280
PI5P4Kn_cho,12281
PI5P4Kn_cho,12282
PI5P4Kn_cho,12283
PIK3_cho,12709
PIK3_cho,12710
PIK3_cho,12711
PIK3_cho,12712
PIK3n_cho,12709
PIK3n_cho,12710
PIK3n_cho,12711
PIK3n_cho,12712
PIK4n_cho,19877
PIK4n_cho,19878
PIK4n_cho,19879
PIK4n_cho,19880
PIK5n_cho,44680
PIK5n_cho,44681
PIK5n_cho,44682
PIK5n_cho,44683
PNTOte,34975
PNTOte,34976
PNTOte,34977
PNTOte,34978
PSFLIPm_cho,38567
PSFLIPm_cho,38568
PSFLIPm_cho,38569
PSFLIPm_cho,38570
PS_CHOtg,38663
PS_CHOtg,38664
PS_CHOtg,38665
PS_CHOtg,38666
PTPATe,19801
PTPATe,19802
PTPATe,19803
PTPATe,19804
RE0344M,30139
RE0344M,30140
RE0344M,30141
RE0344M,30142
RE0570C,35343
RE0570C,35344
RE0570C,35345
RE0570C,35346
RE0570C,39183
RE0570C,39184
RE0570C,39185
RE0570C,39186
RE0572N,39191
RE0572N,39192
RE0572N,39193
RE0572N,39194
RE0574C,39195
RE0574C,39196
RE0574C,39197
RE0574C,39198
RE0580R,35315
RE0580R,35316
RE0580R,35317
RE0580R,35318
RE0581R,35299
RE0581R,35300
RE0581R,35301
RE0581R,35302
RE0583N,35351
RE0583N,35352
RE0583N,35353
RE0583N,35354
RE0691C,22588
RE0691C,22589
RE0691C,22590
RE0691C,22591
RE1238X,33099
RE1238X,33100
RE1238X,33101
RE1238X,33102
RE1441G,44680
RE1441G,44681
RE1441G,44682
RE1441G,44683
RE1441R,44680
RE1441R,44681
RE1441R,44682
RE1441R,44683
RE1447M,25674
RE1447M,25675
RE1447M,25676
RE1447M,25677
RE1447N,25674
RE1447N,25675
RE1447N,25676
RE1447N,25677
RE1448N,41147
RE1448N,41148
RE1448N,41149
RE1448N,41150
RE1537C,25812
RE1537C,25813
RE1537C,25814
RE1537C,25815
RE1537X,25812
RE1537X,25813
RE1537X,25814
RE1537X,25815
RE1539C,25800
RE1539C,25801
RE1539C,25802
RE1539C,25803
RE1539X,25800
RE1539X,25801
RE1539X,25802
RE1539X,25803
RE1835C,31511
RE1835C,31512
RE1835C,31513
RE1835C,31514
RE1835M,31511
RE1835M,31512
RE1835M,31513
RE1835M,31514
RE1845C,49784
RE1845C,49785
RE1845C,49786
RE1845C,49787
RE1860E,27878
RE1860E,27879
RE1860E,27880
RE1860E,27881
RE2030M,44144
RE2030M,44145
RE2030M,44146
RE2030M,44147
RE2124C,14865
RE2124C,14866
RE2124C,14867
RE2124C,14868
RE2133C,36131
RE2133C,36132
RE2133C,36133
RE2133C,36134
RE2387R,45108
RE2387R,45109
RE2387R,45110
RE2387R,45111
RE2635C,47128
RE2635C,47129
RE2635C,47130
RE2635C,47131
RE2972R,12280
RE2972R,12281
RE2972R,12282
RE2972R,12283
RE2974G,13609
RE2974G,13610
RE2974G,13611
RE2974G,13612
RE2974R,13609
RE2974R,13610
RE2974R,13611
RE2974R,13612
RE3268R,42376
RE3268R,42377
RE3268R,42378
RE3268R,42379
RE3496N,50452
RE3496N,50453
RE3496N,50454
RE3496N,50455
RE3566C,50540
RE3566C,50541
RE3566C,50542
RE3566C,50543
SADTn,18133
SADTn,18134
SADTn,18135
SADTn,18136
SELNPS_cho,18737
SELNPS_cho,18738
SELNPS_cho,18739
SELNPS_cho,18740
SERR,10980
SERR,10981
SERR,10982
SERR,10983
ST3GAL23g_cho,47572
ST3GAL23g_cho,47573
ST3GAL23g_cho,47574
ST3GAL23g_cho,47575
ST3GAL61g_cho,18913
ST3GAL61g_cho,18914
ST3GAL61g_cho,18915
ST3GAL61g_cho,18916
ST8SIA55g_cho,47604
ST8SIA55g_cho,47605
ST8SIA55g_cho,47606
ST8SIA55g_cho,47607
XOLESTte_cho,39007
XOLESTte_cho,39008
XOLESTte_cho,39009
XOLESTte_cho,39010
XYLOR,22000
XYLOR,22001
XYLOR,22002
XYLOR,22003
r0013,30671
r0013,30672
r0013,30673
r0013,30674
r0016,11148
r0016,11149
r0016,11150
r0016,11151
r0016,11436
r0016,11437
r0016,11438
r0016,11439
r0074,30235
r0074,30236
r0074,30237
r0074,30238
r0082,19381
r0082,19382
r0082,19383
r0082,19384
r0083,19381
r0083,19382
r0083,19383
r0083,19384
r0085,32963
r0085,32964
r0085,32965
r0085,32966
r0086,32963
r0086,32964
r0086,32965
r0086,32966
r0166,29395
r0166,29396
r0166,29397
r0166,29398
r0173,23444
r0173,23445
r0173,23446
r0173,23447
r0331,28791
r0331,28792
r0331,28793
r0331,28794
r0393,30783
r0393,30784
r0393,30785
r0393,30786
r0402,42500
r0402,42501
r0402,42502
r0402,42503
r0423,25588
r0423,25589
r0423,25590
r0423,25591
r0424,25588
r0424,25589
r0424,25590
r0424,25591
r0450,12601
r0450,12602
r0450,12603
r0450,12604
r0525,24520
r0525,24521
r0525,24522
r0525,24523
r0571,17345
r0571,17346
r0571,17347
r0571,17348
r0580,15077
r0580,15078
r0580,15079
r0580,15080
r0614,16793
r0614,16794
r0614,16795
r0614,16796
r0650,43764
r0650,43765
r0650,43766
r0650,43767
r0651,43764
r0651,43765
r0651,43766
r0651,43767
r0788,25321
r0788,25322
r0788,25323
r0788,25324
r0915,28835
r0915,28836
r0915,28837
r0915,28838
r0937,45256
r0937,45257
r0937,45258
r0937,45259
r0941,28695
r0941,28696
r0941,28697
r0941,28698
r0986,45264
r0986,45265
r0986,45266
r0986,45267
r0987,45264
r0987,45265
r0987,45266
r0987,45267
r0995,49908
r0995,49909
r0995,49910
r0995,49911
r1017,50052
r1017,50053
r1017,50054
r1017,50055
r1052,39747
r1052,39748
r1052,39749
r1052,39750
r1109,10760
r1109,10761
r1109,10762
r1109,10763
r1150,32823
r1150,32824
r1150,32825
r1150,32826
r1162,10192
r1162,10193
r1162,10194
r1162,10195
r1257,33651
r1257,33652
r1257,33653
r1257,33654
r1380,36399
r1380,36400
r1380,36401
r1380,36402
r1384,12861
r1384,12862
r1384,12863
r1384,12864
r2516,29415
r2516,29416
r2516,29417
r2516,29418
r2526,35031
r2526,35032
r2526,35033
r2526,35034
DM_mththf_c,35147
DM_mththf_c,35148
DM_mththf_c,35149
DM_mththf_c,35150
EX_4abut_e,35035
EX_4abut_e,35036
EX_4abut_e,35037
EX_4abut_e,35038
EX_5mtr_e,34955
EX_5mtr_e,34956
EX_5mtr_e,34957
EX_5mtr_e,34958
EX_LalaLglu_e,35135
EX_LalaLglu_e,35136
EX_LalaLglu_e,35137
EX_LalaLglu_e,35138
EX_ac_e,27814
EX_ac_e,27815
EX_ac_e,27816
EX_ac_e,27817
EX_acac_e,29751
EX_acac_e,29752
EX_acac_e,29753
EX_acac_e,29754
EX_acnam_e,28991
EX_acnam_e,28992
EX_acnam_e,28993
EX_acnam_e,28994
EX_acser_e,29659
EX_acser_e,29660
EX_acser_e,29661
EX_acser_e,29662
EX_arg__L_e,32143
EX_arg__L_e,32144
EX_arg__L_e,32145
EX_arg__L_e,32146
EX_cbi_e,29695
EX_cbi_e,29696
EX_cbi_e,29697
EX_cbi_e,29698
EX_cbl1_e,29719
EX_cbl1_e,29720
EX_cbl1_e,29721
EX_cbl1_e,29722
EX_cd2_e,28707
EX_cd2_e,28708
EX_cd2_e,28709
EX_cd2_e,28710
EX_chol_e,32751
EX_chol_e,32752
EX_chol_e,32753
EX_chol_e,32754
EX_cit_e,33183
EX_cit_e,33184
EX_cit_e,33185
EX_cit_e,33186
EX_cm_e,35287
EX_cm_e,35288
EX_cm_e,35289
EX_cm_e,35290
EX_cobalt2_e,28578
EX_cobalt2_e,28579
EX_cobalt2_e,28580
EX_cobalt2_e,28581
EX_crn_e,34959
EX_crn_e,34960
EX_crn_e,34961
EX_crn_e,34962
EX_etha_e,32747
EX_etha_e,32748
EX_etha_e,32749
EX_etha_e,32750
EX_etoh_e,35267
EX_etoh_e,35268
EX_etoh_e,35269
EX_etoh_e,35270
EX_for_e,29679
EX_for_e,29680
EX_for_e,29681
EX_for_e,29682
EX_fusa_e,35103
EX_fusa_e,35104
EX_fusa_e,35105
EX_fusa_e,35106
EX_g3pi_e,32915
EX_g3pi_e,32916
EX_g3pi_e,32917
EX_g3pi_e,32918
EX_galt_e,33143
EX_galt_e,33144
EX_galt_e,33145
EX_galt_e,33146
EX_glyb_e,28943
EX_glyb_e,28944
EX_glyb_e,28945
EX_glyb_e,28946
EX_glyc_e,29675
EX_glyc_e,29676
EX_glyc_e,29677
EX_glyc_e,29678
EX_glyclt_e,29447
EX_glyclt_e,29448
EX_glyclt_e,29449
EX_glyclt_e,29450
EX_h_e,34979
EX_h_e,34980
EX_h_e,34981
EX_h_e,34982
EX_h2o_e,29667
EX_h2o_e,29668
EX_h2o_e,29669
EX_h2o_e,29670
EX_hg2_e,32815
EX_hg2_e,32816
EX_hg2_e,32817
EX_hg2_e,32818
EX_malt_e,33171
EX_malt_e,33172
EX_malt_e,33173
EX_malt_e,33174
EX_meoh_e,34871
EX_meoh_e,34872
EX_meoh_e,34873
EX_meoh_e,34874
EX_met__D_e,34911
EX_met__D_e,34912
EX_met__D_e,34913
EX_met__D_e,34914
EX_mg2_e,29827
EX_mg2_e,29828
EX_mg2_e,29829
EX_mg2_e,29830
EX_mincyc_e,35167
EX_mincyc_e,35168
EX_mincyc_e,35169
EX_mincyc_e,35170
EX_mn2_e,28699
EX_mn2_e,28700
EX_mn2_e,28701
EX_mn2_e,28702
EX_mobd_e,34907
EX_mobd_e,34908
EX_mobd_e,34909
EX_mobd_e,34910
EX_nh4_e,28747
EX_nh4_e,28748
EX_nh4_e,28749
EX_nh4_e,28750
EX_ni2_e,29831
EX_ni2_e,29832
EX_ni2_e,29833
EX_ni2_e,29834
EX_nmn_e,28482
EX_nmn_e,28483
EX_nmn_e,28484
EX_nmn_e,28485
EX_novbcn_e,35175
EX_novbcn_e,35176
EX_novbcn_e,35177
EX_novbcn_e,35178
EX_ocdca_e,39807
EX_ocdca_e,39808
EX_ocdca_e,39809
EX_ocdca_e,39810
EX_octa_e,29759
EX_octa_e,29760
EX_octa_e,29761
EX_octa_e,29762
EX_peamn_e,29743
EX_peamn_e,29744
EX_peamn_e,29745
EX_peamn_e,29746
EX_phe__L_e,27950
EX_phe__L_e,27951
EX_phe__L_e,27952
EX_phe__L_e,27953
EX_pi_e,32823
EX_pi_e,32824
EX_pi_e,32825
EX_pi_e,32826
EX_psclys_e,28450
EX_psclys_e,28451
EX_psclys_e,28452
EX_psclys_e,28453
EX_pydxn_e,28470
EX_pydxn_e,28471
EX_pydxn_e,28472
EX_pydxn_e,28473
EX_quin_e,35195
EX_quin_e,35196
EX_quin_e,35197
EX_quin_e,35198
EX_rfamp_e,35231
EX_rfamp_e,35232
EX_rfamp_e,35233
EX_rfamp_e,35234
EX_ser__L_e,35031
EX_ser__L_e,35032
EX_ser__L_e,35033
EX_ser__L_e,35034
EX_slnt_e,34891
EX_slnt_e,34892
EX_slnt_e,34893
EX_slnt_e,34894
EX_tartr__D_e,35199
EX_tartr__D_e,35200
EX_tartr__D_e,35201
EX_tartr__D_e,35202
EX_tre_e,17629
EX_tre_e,17630
EX_tre_e,17631
EX_tre_e,17632
EX_tsul_e,32807
EX_tsul_e,32808
EX_tsul_e,32809
EX_tsul_e,32810
EX_tungs_e,32839
EX_tungs_e,32840
EX_tungs_e,32841
EX_tungs_e,32842
EX_ump_e,27926
EX_ump_e,27927
EX_ump_e,27928
EX_ump_e,27929
EX_ura_e,27318
EX_ura_e,27319
EX_ura_e,27320
EX_ura_e,28622
23PDE4pp,27882
23PDE4pp,27883
23PDE4pp,27884
23PDE4pp,27885
23PDE7pp,27886
23PDE7pp,27887
23PDE7pp,27888
23PDE7pp,27889
3AMACHYD,34947
3AMACHYD,34948
3AMACHYD,34949
3AMACHYD,34950
3HCINNMH,27846
3HCINNMH,27847
3HCINNMH,27848
3HCINNMH,27849
3HPPPNH,24785
3HPPPNH,24786
3HPPPNH,24787
3HPPPNH,24788
3NTD4pp,27894
3NTD4pp,27895
3NTD4pp,27896
3NTD4pp,27897
3NTD7pp,27898
3NTD7pp,27899
3NTD7pp,27900
3NTD7pp,27901
3OXCOAT,19481
3OXCOAT,19482
3OXCOAT,19483
3OXCOAT,19484
42A12BOOXpp,27946
42A12BOOXpp,27947
42A12BOOXpp,27948
42A12BOOXpp,27949
5DGLCNR,23936
5DGLCNR,23937
5DGLCNR,23938
5DGLCNR,23939
AACTOOR,28186
AACTOOR,28187
AACTOOR,28188
AACTOOR,28189
ABUTD,19105
ABUTD,19106
ABUTD,19107
ABUTD,19108
ABUTtex,35035
ABUTtex,35036
ABUTtex,35037
ABUTtex,35038
ACACCT,27806
ACACCT,27807
ACACCT,27808
ACACCT,27809
ACACT1r,21036
ACACT1r,21037
ACACT1r,21038
ACACT1r,21039
ACACT6r,31091
ACACT6r,31092
ACACT6r,31093
ACACT6r,31094
ACACT7r,18161
ACACT7r,18162
ACACT7r,18163
ACACT7r,18164
ACACT8r,35279
ACACT8r,35280
ACACT8r,35281
ACACT8r,35282
ACALD,23288
ACALD,23289
ACALD,23290
ACALD,23291
ACANTHAT,28550
ACANTHAT,28551
ACANTHAT,28552
ACANTHAT,28553
ACCOAC,11308
ACCOAC,11309
ACCOAC,11310
ACCOAC,11311
ACGAMK,17417
ACGAMK,17418
ACGAMK,17419
ACGAMK,17420
ACGK,14629
ACGK,14630
ACGK,14631
ACGK,14632
ACHBS,27654
ACHBS,27655
ACHBS,27656
ACHBS,27657
ACKr,11352
ACKr,11353
ACKr,11354
ACKr,11355
ACM6PH,26410
ACM6PH,26411
ACM6PH,26412
ACM6PH,26413
ACNAMtex,28991
ACNAMtex,28992
ACNAMtex,28993
ACNAMtex,28994
ACOAD3f,30943
ACOAD3f,30944
ACOAD3f,30945
ACOAD3f,30946
ACOAD3f,48180
ACOAD3f,48181
ACOAD3f,48182
ACOAD3f,48183
ACOAD6f,28358
ACOAD6f,28359
ACOAD6f,28360
ACOAD6f,28361
ACOAD6f,47316
ACOAD6f,47317
ACOAD6f,47318
ACOAD6f,47319
ACONTa,10228
ACONTa,10229
ACONTa,10230
ACONTa,10231
ACONTb,22144
ACONTb,22145
ACONTb,22146
ACONTb,22147
ACS,23176
ACS,23177
ACS,23178
ACS,23179
ACSERtex,29659
ACSERtex,29660
ACSERtex,29661
ACSERtex,29662
ADA,24408
ADA,24409
ADA,24410
ADA,24411
ADK1,12973
ADK1,12974
ADK1,12975
ADK1,12976
ADK4,29867
ADK4,29868
ADK4,29869
ADK4,29870
ADMDC,15981
ADMDC,15982
ADMDC,15983
ADMDC,15984
ADSL1r,16853
ADSL1r,16854
ADSL1r,16855
ADSL1r,16856
ADSL2r,23920
ADSL2r,23921
ADSL2r,23922
ADSL2r,23923
AGDC,22936
AGDC,22937
AGDC,22938
AGDC,22939
AGMHE,17577
AGMHE,17578
AGMHE,17579
AGMHE,17580
AGPR,21588
AGPR,21589
AGPR,21590
AGPR,21591
AHCYSNS,17805
AHCYSNS,17806
AHCYSNS,17807
AHCYSNS,17808
AICART,22192
AICART,22193
AICART,22194
AICART,22195
AIRC3,13193
AIRC3,13194
AIRC3,13195
AIRC3,13196
AKGDH,27786
AKGDH,27787
AKGDH,27788
AKGDH,27789
AKGt2rpp,29011
AKGt2rpp,29012
AKGt2rpp,29013
AKGt2rpp,29014
ALAALAD,20661
ALAALAD,20662
ALAALAD,20663
ALAALAD,20664
ALAGLUE,28394
ALAGLUE,28395
ALAGLUE,28396
ALAGLUE,28397
ALAR,20249
ALAR,20250
ALAR,20251
ALAR,20252
ALAt4pp,29283
ALAt4pp,29284
ALAt4pp,29285
ALAt4pp,29286
ALCD19,30027
ALCD19,30028
ALCD19,30029
ALCD19,30030
ALDD19xr,21392
ALDD19xr,21393
ALDD19xr,21394
ALDD19xr,21395
ALDD2x,25294
ALDD2x,25295
ALDD2x,25296
ALDD2x,25297
ALDD2y,25298
ALDD2y,25299
ALDD2y,25300
ALDD2y,25301
ALLPI,28430
ALLPI,28431
ALLPI,28432
ALLPI,28433
ALLTN,30819
ALLTN,30820
ALLTN,30821
ALLTN,30822
ALR2,27986
ALR2,27987
ALR2,27988
ALR2,27989
AMMQLT8,30063
AMMQLT8,30064
AMMQLT8,30065
AMMQLT8,30066
AMPTASECG,28783
AMPTASECG,28784
AMPTASECG,28785
AMPTASECG,28786
AMPTASEPG,28799
AMPTASEPG,28800
AMPTASEPG,28801
AMPTASEPG,28802
ANS,21732
ANS,21733
ANS,21734
ANS,21735
AOBUTDs,25653
AOBUTDs,25654
AOBUTDs,25655
AOBUTDs,25656
AP4AH,24252
AP4AH,24253
AP4AH,24254
AP4AH,24255
