aliases,id
PROTOHEMEFERROCHELAT-RXN; RXN0-6258,rxn20626
R03222,rxn20627
PROTOPORGENOXI-RXN,rxn20627
PRUNASIN-BETA-GLUCOSIDASE-RXN,rxn20628
PSERPHOSPHA-RXN,rxn20629
R04173,rxn20630
PSERTRANSAM-RXN,rxn20630
PSERTRANSAMPYR-RXN,rxn20631
PSII-RXN,rxn20632
PSII-RXN,rxn20633
PTERIDINE-OXIDASE-RXN,rxn20634
PURINE-IMIDAZOLE-RING-CYCLASE-RXN,rxn20635
PURINE-NUCLEOSIDASE-RXN,rxn20636
R01151,rxn20637
PUTRESCINE-OXIDASE-RXN,rxn20637
R01151,rxn20638
PUTRESCINE-OXIDASE-RXN,rxn20638
PYFLAVOXRE-RXN,rxn20639
PYRAZIN-RXN,rxn20640
PYRIDOXINE-5-DEHYDROGENASE-RXN,rxn20641
PYRIMIDINE-NUCLEOSIDE-PHOSPHORYLASE-RXN,rxn20642
R03472,rxn20643
PYRIMSYN1-RXN,rxn20643
R03472,rxn20644
PYRIMSYN1-RXN,rxn20644
PYROGALLOL-12-OXYGENASE-RXN,rxn20645
PYRROLINE-2-CARBOXYLATE-REDUCTASE-RXN,rxn20646
R00707,rxn20649
PYRROLINECARBDEHYDROG-RXN; RXN-11632,rxn20649
PYRROLINECARBREDUCT-RXN,rxn20650
PYRUFLAVREDUCT-RXN,rxn20651
PYRUVATE-DECARBOXYLASE-RXN,rxn20652
PYRUVATE-DECARBOXYLASE-RXN,rxn20653
PYRUVATE-KINASE-PHOSPHATASE-RXN,rxn20654
R00206,rxn20655
PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN,rxn20655
R00209,rxn20656
PYRUVDEH-RXN,rxn20656
QOR-RXN,rxn20657
R02156,rxn20658
QUERCETIN-23-DIOXYGENASE-RXN,rxn20658
R02436,rxn20659
QUERCITRINASE-RXN,rxn20659
QUEUOSINE-TRNA-RIBOSYLTRANSFERASE-RXN,rxn20660
R04292,rxn20661
QUINOLINATE-SYNTHA-RXN,rxn20661
QUINOLINATE-SYNTHE-MULTI-RXN,rxn20662
R03348,rxn20663
QUINOPRIBOTRANS-RXN,rxn20663
R108-RXN,rxn20664
R125-RXN,rxn20665
R129-RXN,rxn20666
R130-RXN,rxn20667
R15-RXN,rxn20668
R161-RXN,rxn20669
R162-RXN,rxn20670
R164-RXN,rxn20671
R165-RXN,rxn20672
R17-RXN,rxn20673
R17-RXN,rxn20674
R170-RXN,rxn20675
R170-RXN,rxn20676
R186-RXN,rxn20677
R201-RXN,rxn20678
R202-RXN,rxn20679
R203-RXN,rxn20680
R204-RXN,rxn20681
R221-RXN,rxn20682
R221-RXN,rxn20683
R225-RXN,rxn20684
R23-RXN,rxn20685
R233-RXN,rxn20686
R234-RXN,rxn20687
R241-RXN,rxn20688
R242-RXN,rxn20689
R243-RXN,rxn20690
RXN-2002,rxn20691
R244-RXN,rxn20692
R246-RXN,rxn20693
R247-RXN,rxn20694
R247-RXN,rxn20695
R247-RXN,rxn20696
R261-RXN,rxn20697
R262-RXN,rxn20698
R265-RXN,rxn20701
R281-RXN,rxn20702
R282-RXN,rxn20703
R303-RXN,rxn20704
R304-RXN,rxn20705
R305-RXN,rxn20706
R306-RXN,rxn20707
R307-RXN; RXN-17558,rxn20708
R312-RXN,rxn20709
R346-RXN,rxn20710
R361-RXN,rxn20711
R362-RXN,rxn20712
R363-RXN,rxn20713
R364-RXN,rxn20714
R365-RXN,rxn20717
R381-RXN,rxn20718
R4-RXN,rxn20719
R421-RXN,rxn20720
R422-RXN,rxn20721
R423-RXN,rxn20722
R424-RXN,rxn20723
R425-RXN,rxn20724
R461-RXN,rxn20725
R462-RXN,rxn20726
R463-RXN,rxn20727
R466-RXN,rxn20728
R501-RXN,rxn20729
R502-RXN,rxn20731
R521-RXN,rxn20733
R525-RXN,rxn20734
R526-RXN,rxn20735
R527-RXN,rxn20736
R541-RXN,rxn20737
R10021,rxn20738
R542-RXN,rxn20738
R04102,rxn20739
R543-RXN,rxn20739
R10022,rxn20740
R544-RXN; RXN-13044,rxn20740
R10003,rxn20741
R545-RXN,rxn20741
R546-RXN,rxn20742
R547-RXN,rxn20743
R581-RXN,rxn20744
R601-RXN,rxn20745
R601-RXN,rxn20754
R602-RXN,rxn20765
R603-RXN,rxn20766
R608-RXN,rxn20768
R621-RXN,rxn20769
REDUCEDFAD-RXN,rxn20770
REDUCEDFE-S-RXN,rxn20771
R03831,rxn20772
RETICULINE-OXIDASE-RXN,rxn20772
RETINAL-OXIDASE-RXN,rxn20773
R02124,rxn20774
RETINOL-DEHYDROGENASE-RXN,rxn20774
RETINOL-O-FATTY-ACYLTRANSFERASE-RXN,rxn20775
RETINYL-PALMITATE-ESTERASE-RXN,rxn20776
R02437,rxn20777
RHAMNISOM-RXN,rxn20777
RIBITOL-5-PHOSPHATE-2-DEHYDROGENASE-RXN; RXN-18411,rxn20778
R00549,rxn20779
RIBOFLAVINKIN-RXN,rxn20779
RIBOKIN-RXN,rxn20780
RIBONUCLEOSIDE-DIP-REDUCTI-RXN,rxn20781
RIBONUCLEOSIDE-DIP-REDUCTII-RXN,rxn20782
RIBONUCLEOSIDE-TRIP-REDUCT-RXN,rxn20783
RIBOSE-1-DEHYDROGENASE-NADP+-RXN,rxn20784
RIBOSE-ISOMERASE-RXN,rxn20785
RIBOSYLPYRIMIDINE-NUCLEOSIDASE-RXN,rxn20786
RIBULOKIN-RXN,rxn20787
R00024,rxn20788
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN,rxn20788
RNA-3-PHOSPHATE-CYCLASE-RXN,rxn20789
RNA-LIGASE-ATP-RXN,rxn20790
RNA-POLYMERASE-SUBUNIT-KINASE-RXN,rxn20791
RNTRACTIV-RXN,rxn20792
RUBREDOXIN--NAD+-REDUCTASE-RXN,rxn20793
RUBREDOXIN--NADP+-REDUCTASE-RXN,rxn20794
RXN-10,rxn20795
RXN-10,rxn20796
RXN-10000,rxn20797
RXN-10001,rxn20798
RXN-10002,rxn20799
R10339,rxn20800
RXN-10009,rxn20800
RXN-10010,rxn20801
RXN-10011,rxn20802
RXN-10012,rxn20803
RXN-10013,rxn20804
RXN-10014,rxn20805
RXN-10015,rxn20806
RXN-10016,rxn20807
RXN-10017,rxn20808
RXN-10018,rxn20809
RXN-10019,rxn20810
RXN-10020,rxn20811
RXN-10022,rxn20812
RXN-10025,rxn20813
RXN-10026,rxn20814
RXN-10028,rxn20815
RXN-10029,rxn20816
RXN-10030,rxn20817
R08569,rxn20818
RXN-10032,rxn20818
RXN-10033,rxn20819
RXN-10034,rxn20820
RXN-10036,rxn20821
RXN-10036,rxn20822
RXN-10038,rxn20823
RXN-10039,rxn20824
RXN-10044,rxn20825
RXN-10046,rxn20826
RXN-10053,rxn20827
RXN-10054,rxn20828
RXN-10057,rxn20829
RXN-10059,rxn20830
RXN-10060,rxn20831
RXN-10061,rxn20832
RXN-10062,rxn20833
R10348,rxn20834
RXN-10063,rxn20834
RXN-10064,rxn20835
RXN-10065,rxn20837
RXN-10067,rxn20838
R10093,rxn20839
RXN-10068,rxn20839
RXN-10074,rxn20840
RXN-10076,rxn20841
RXN-10077,rxn20842
RXN-10079,rxn20843
RXN-10085,rxn20844
RXN-10086,rxn20845
RXN-10087,rxn20846
RXN-10088,rxn20847
RXN-10090,rxn20848
RXN-10091,rxn20849
RXN-10092,rxn20850
RXN-10093,rxn20851
RXN-10094,rxn20852
RXN-10095,rxn20853
RXN-10097,rxn20854
RXN-10098,rxn20855
RXN-10102,rxn20856
RXN-10103,rxn20857
RXN-10104,rxn20858
RXN-10105,rxn20859
RXN-10108,rxn20860
RXN-10109,rxn20861
RXN-10111,rxn20862
RXN-10112,rxn20863
RXN-10113,rxn20864
RXN-10114,rxn20865
RXN-10115,rxn20866
RXN-10116,rxn20867
RXN-10119,rxn20868
RXN-10120,rxn20869
RXN-10121,rxn20870
RXN-10123,rxn20871
RXN-10124,rxn20872
RXN-10127,rxn20873
RXN-10128,rxn20874
RXN-10129,rxn20875
RXN-10131,rxn20876
RXN-10132,rxn20877
RXN-10134,rxn20878
RXN-10135,rxn20879
RXN-10138,rxn20880
R10180,rxn20881
RXN-10139,rxn20881
RXN-1021,rxn20882
RXN-1022,rxn20883
RXN-1022,rxn20884
RXN-1023,rxn20885
RXN-10244,rxn20886
RXN-10245,rxn20887
RXN-10246,rxn20888
RXN-1025,rxn20889
RXN-1026,rxn20890
RXN-10381,rxn20891
RXN-10382,rxn20892
RXN-10419,rxn20893
RXN-10420,rxn20894
RXN-10421,rxn20895
RXN-10422,rxn20896
RXN-10423,rxn20897
RXN-10424,rxn20898
RXN-10425,rxn20899
RXN-10426,rxn20900
RXN-10427,rxn20901
RXN-10428,rxn20902
RXN-10429,rxn20903
RXN-10430,rxn20904
RXN-10431,rxn20905
RXN-10432,rxn20906
RXN-10433,rxn20907
RXN-10434,rxn20908
RXN-10435; RXN-10455,rxn20909
RXN-10435; RXN-10455,rxn20910
RXN-10436,rxn20911
RXN-10437,rxn20912
RXN-10438,rxn20913
RXN-10439,rxn20914
R10533,rxn20915
RXN-10441,rxn20915
RXN-10442,rxn20916
RXN-10443,rxn20917
RXN-10444,rxn20918
RXN-10446,rxn20919
RXN-10447,rxn20920
RXN-10448,rxn20921
RXN-10449,rxn20922
RXN-10450,rxn20923
RXN-10451,rxn20924
RXN-10452,rxn20925
RXN-10453,rxn20926
RXN-10454,rxn20927
RXN-10455,rxn20928
RXN-10455,rxn20929
RXN-10456,rxn20930
RXN-10457,rxn20931
RXN-10459,rxn20932
RXN-10460,rxn20933
RXN-10462,rxn20934
RXN-10462,rxn20935
RXN-10464,rxn20936
RXN-10464,rxn20937
RXN-10465,rxn20938
RXN-10465,rxn20939
RXN-10468,rxn20940
RXN-10468,rxn20941
RXN-10469,rxn20942
RXN-10469,rxn20943
RXN-10470,rxn20944
RXN-10470,rxn20945
RXN-10471,rxn20946
RXN-10471,rxn20947
RXN-10474,rxn20948
RXN-10474,rxn20949
RXN-10477,rxn20950
RXN-10477,rxn20951
RXN-10568,rxn20952
RXN-10597,rxn20953
RXN-10598,rxn20954
RXN-10600,rxn20955
RXN-10601,rxn20956
RXN-10602,rxn20957
RXN-10603,rxn20958
RXN-10604,rxn20959
RXN-10604,rxn20960
RXN-10604,rxn20961
RXN-10605,rxn20962
RXN-10605,rxn20963
RXN-10606,rxn20964
RXN-10607,rxn20965
RXN-10608,rxn20966
RXN-10609,rxn20967
R09451,rxn20968
RXN-1061,rxn20968
RXN-10610,rxn20969
RXN-10611,rxn20970
RXN-10612,rxn20971
RXN-10613,rxn20972
RXN-10614,rxn20973
RXN-10615,rxn20974
RXN-10616,rxn20975
RXN-10616,rxn20976
RXN-10617,rxn20977
RXN-10617,rxn20978
RXN-10618,rxn20979
RXN-10618,rxn20980
RXN-10619,rxn20981
RXN-10619,rxn20982
RXN-10621,rxn20983
RXN-10622,rxn20984
RXN-10623,rxn20985
R02063,rxn20986
RXN-10625,rxn20986
RXN-1063,rxn20987
RXN-1063,rxn20988
RXN-1063,rxn20989
RXN-10631,rxn20990
RXN-10638,rxn20991
RXN-10638,rxn20992
RXN-10639,rxn20993
RXN-1064,rxn20994
RXN-1064,rxn20995
RXN-10641,rxn20996
RXN-10644,rxn20997
RXN-10645,rxn20998
RXN-10646,rxn20999
RXN-10647,rxn21000
RXN-10648,rxn21001
RXN-10649,rxn21002
R09464,rxn21003
RXN-1065,rxn21003
RXN-10650,rxn21004
RXN-10651,rxn21005
RXN-10652,rxn21006
RXN-10653,rxn21007
RXN-10654,rxn21008
RXN-10655,rxn21009
RXN-10656,rxn21010
RXN-10657,rxn21011
RXN-10658,rxn21012
RXN-10659,rxn21013
RXN-10660,rxn21014
RXN-10661,rxn21015
RXN-10662,rxn21016
RXN-10663,rxn21017
RXN-10664,rxn21018
RXN-10664,rxn21019
RXN-10666,rxn21020
RXN-10667,rxn21021
RXN-10670,rxn21022
RXN-10671,rxn21023
RXN-10672,rxn21024
RXN-10672,rxn21026
RXN-10673,rxn21028
RXN-10673,rxn21030
RXN-10674,rxn21032
RXN-10675,rxn21033
RXN-10676,rxn21034
RXN-10677,rxn21035
RXN-10678,rxn21036
RXN-10679,rxn21037
RXN-10680,rxn21038
RXN-10681,rxn21039
RXN-10682,rxn21040
RXN-10683,rxn21041
RXN-10687,rxn21042
RXN-10688,rxn21043
RXN-10689,rxn21044
RXN-10690,rxn21045
RXN-10691,rxn21046
RXN-10692,rxn21050
RXN-10693,rxn21053
RXN-10693; RXN-9723,rxn21054
RXN-10693; RXN-9724,rxn21055
R07887,rxn21057
RXN-10695,rxn21057
RXN-10696,rxn21058
RXN-10696,rxn21059
RXN-10697,rxn21060
RXN-10698,rxn21061
RXN-10699,rxn21062
RXN-10700,rxn21063
RXN-10701,rxn21064
RXN-10702,rxn21065
RXN-10703,rxn21066
RXN-10704,rxn21067
RXN-10705,rxn21068
RXN-10706,rxn21069
RXN-10706,rxn21070
RXN-10707,rxn21071
RXN-10707,rxn21072
RXN-10708,rxn21073
RXN-10709,rxn21074
RXN-10710,rxn21075
RXN-10711,rxn21076
RXN-10718,rxn21077
RXN-10719,rxn21078
RXN-10721,rxn21079
RXN-10723,rxn21080
RXN-10725,rxn21081
RXN-10727,rxn21082
RXN-10728,rxn21083
RXN-10729,rxn21084
RXN-10730,rxn21085
RXN-10731,rxn21086
RXN-10732,rxn21087
RXN-10733,rxn21088
RXN-10734,rxn21089
RXN-10735,rxn21090
RXN-10737,rxn21091
R10218,rxn21092
RXN-10738,rxn21092
RXN-10739,rxn21093
R10559,rxn21095
RXN-10741,rxn21095
RXN-10745,rxn21096
R01914,rxn21097
RXN-10747,rxn21097
RXN-10748,rxn21098
RXN-10751,rxn21099
RXN-10753,rxn21100
RXN-10754,rxn21101
R09632,rxn21102
RXN-10755,rxn21102
R09537,rxn21103
RXN-10756,rxn21103
RXN-10757,rxn21104
RXN-10759,rxn21105
RXN-10762,rxn21106
RXN-10767,rxn21107
RXN-10768,rxn21108
RXN-10769,rxn21109
RXN-10771,rxn21110
RXN-10772,rxn21111
R00026,rxn21112
RXN-10773,rxn21112
RXN-10777,rxn21113
R02908,rxn21114
RXN-10778,rxn21114
RXN-10779,rxn21115
R04903,rxn21116
RXN-10780,rxn21116
RXN-10781,rxn21117
RXN-10782,rxn21118
RXN-10783,rxn21119
RXN-10784,rxn21120
RXN-10785,rxn21121
RXN-10786,rxn21122
RXN-10787,rxn21123
RXN-10788,rxn21124
RXN-10789,rxn21125
RXN-10790,rxn21126
RXN-10792,rxn21127
RXN-10794,rxn21128
RXN-10796,rxn21129
RXN-10797,rxn21130
RXN-10807,rxn21131
R10747,rxn21132
RXN-10811,rxn21132
RXN-10813,rxn21133
R00694,rxn21134
PHEAMINOTRANS-RXN; RXN-10814,rxn21134
RXN-10816,rxn21135
RXN-10822,rxn21136
RXN-10823,rxn21137
R08864,rxn21140
RXN-10824,rxn21140
RXN-10825,rxn21141
RXN-10826,rxn21142
RXN-10830,rxn21143
RXN-10831,rxn21144
RXN-10832,rxn21145
RXN-10833,rxn21146
RXN-10835,rxn21147
RXN-10836,rxn21148
RXN-10838,rxn21149
RXN-10839,rxn21150
RXN-10840,rxn21151
R08379,rxn21152
RXN-10841,rxn21152
R08379,rxn21153
RXN-10841,rxn21153
RXN-10844,rxn21154
RXN-10848,rxn21155
RXN-10851,rxn21156
RXN-10852,rxn21157
RXN-10853,rxn21158
RXN-10855,rxn21159
RXN-10855; RXN-8162,rxn21161
RXN-10856,rxn21162
RXN-10857,rxn21163
RXN-10859,rxn21164
RXN-10860,rxn21165
RXN-10864,rxn21166
RXN-10868,rxn21167
RXN-10869,rxn21168
RXN-10871,rxn21169
RXN-10872,rxn21170
RXN-10873,rxn21171
RXN-10874,rxn21172
RXN-10875,rxn21173
RXN-10876,rxn21174
RXN-10877,rxn21175
RXN-10878,rxn21176
RXN-10879,rxn21177
RXN-10880,rxn21178
RXN-10881; RXN-11046,rxn21179
RXN-9191,rxn21180
RXN-10882,rxn21189
RXN-10883,rxn21190
RXN-10884,rxn21191
RXN-10885,rxn21192
RXN-10886,rxn21193
RXN-10887,rxn21194
RXN-10888,rxn21195
RXN-10893,rxn21198
RXN-10894,rxn21200
RXN-10896,rxn21201
RXN-10898,rxn21202
RXN-10899,rxn21203
RXN-10900,rxn21204
RXN-10901,rxn21205
RXN-10902,rxn21206
RXN-10903,rxn21207
RXN-10903,rxn21208
RXN-10904; RXN-10905,rxn21209
R02534,rxn21210
RXN-10906,rxn21210
R02532,rxn21211
RXN-10907,rxn21211
R02919,rxn21212
RXN-10908,rxn21212
R02920,rxn21213
RXN-10909,rxn21213
R04893,rxn21214
RXN-10910,rxn21214
R04882,rxn21215
RXN-10912,rxn21215
R04894,rxn21216
RXN-10913,rxn21216
RXN-10915,rxn21217
RXN-10922,rxn21218
RXN-10923,rxn21219
RXN-10924,rxn21220
RXN-10925,rxn21221
RXN-10926,rxn21222
RXN-10927,rxn21223
RXN-10928,rxn21224
RXN-10929,rxn21226
RXN-10930,rxn21227
RXN-10931,rxn21228
RXN-10932,rxn21229
RXN-10933,rxn21230
RXN-10933,rxn21231
RXN-10934,rxn21232
RXN-10934,rxn21233
RXN-10935,rxn21234
RXN-10937,rxn21235
RXN-10938,rxn21236
RXN-10938,rxn21237
RXN-10938,rxn21238
R03372,rxn21239
RXN-10940; RXN-7920,rxn21239
R03372,rxn21240
RXN-10940; RXN-7920,rxn21240
R07583,rxn21241
3.1.3.72-RXN; RXN-10941; RXN-7920,rxn21241
RXN-10942; RXN-7241; RXN-7920,rxn21242
RXN-10942; RXN-7241; RXN-7920,rxn21243
R03371,rxn21244
RXN-10943; RXN-7920; RXN0-1001,rxn21244
R07584,rxn21245
RXN-10944; RXN-7920,rxn21245
RXN-10945,rxn21246
RXN-10945,rxn21247
RXN-10946,rxn21248
RXN-10946,rxn21249
RXN-10947,rxn21250
RXN-10948,rxn21251
RXN-10949,rxn21252
RXN-10949; RXN-10953,rxn21253
RXN-10949; RXN-10954,rxn21254
RXN-10949; RXN-7253,rxn21255
RXN-10955,rxn21256
RXN-10956,rxn21257
RXN-10957,rxn21258
RXN-10957,rxn21259
RXN-10958,rxn21260
RXN-10959,rxn21261
RXN-10961,rxn21262
RXN-10961,rxn21263
RXN-10961,rxn21264
RXN-10962,rxn21265
RXN-10963,rxn21266
RXN-10965,rxn21268
RXN-10970,rxn21269
RXN-10971,rxn21270
RXN-10973,rxn21271
RXN-10973,rxn21272
R10548,rxn21273
RXN-10974,rxn21273
R10548,rxn21274
RXN-10974,rxn21274
RXN-10975,rxn21275
RXN-10976,rxn21276
RXN-10977,rxn21277
RXN-10978,rxn21278
RXN-10979,rxn21279
RXN-10980,rxn21280
RXN-10981,rxn21281
RXN-10982,rxn21282
RXN-10983,rxn21283
RXN-10984,rxn21284
RXN-10985,rxn21285
RXN-10986,rxn21286
RXN-10988,rxn21287
RXN-10989,rxn21288
RXN-10990,rxn21289
RXN-10991,rxn21290
RXN-10992,rxn21291
RXN-10993,rxn21292
RXN-10994,rxn21293
RXN-10995,rxn21294
RXN-10996,rxn21295
RXN-10997,rxn21296
RXN-10998,rxn21297
RXN-10999,rxn21298
R10238,rxn21299
RXN-11,rxn21299
RXN-11000,rxn21300
RXN-11001,rxn21301
RXN-11003,rxn21302
RXN-11003,rxn21303
RXN-11004,rxn21304
RXN-11005,rxn21305
RXN-11006,rxn21306
RXN-11007,rxn21307
RXN-11008,rxn21308
RXN-11009,rxn21309
RXN-11010,rxn21310
RXN-11011,rxn21311
RXN-11012,rxn21312
RXN-11013,rxn21313
RXN-11014,rxn21314
RXN-11015,rxn21315
RXN-11018,rxn21316
RXN-11019,rxn21317
RXN-11020,rxn21318
RXN-11021,rxn21319
RXN-11026,rxn21320
RXN-11027,rxn21321
RXN-11028,rxn21322
RXN-11029,rxn21323
RXN-1103,rxn21324
RXN-1103,rxn21325
RXN-11030,rxn21326
RXN-11031,rxn21327
R10504,rxn21328
RXN-11034,rxn21328
R10505,rxn21329
RXN-11035,rxn21329
RXN-11039,rxn21330
RXN-11042,rxn21338
RXN-11043,rxn21339
RXN-11044,rxn21340
RXN-11045,rxn21341
RXN-11047,rxn21342
RXN-9190,rxn21343
RXN-9217,rxn21344
RXN-9204,rxn21345
RXN-9358,rxn21346
RXN-9359,rxn21347
RXN-9360,rxn21348
RXN-9365,rxn21349
RXN-11048,rxn21350
RXN-11049,rxn21351
RXN-11051,rxn21352
RXN-11052,rxn21353
RXN-11053,rxn21354
RXN-11054,rxn21355
RXN-11055,rxn21356
RXN-11056,rxn21357
RXN-11057,rxn21358
RXN-11058,rxn21359
RXN-11059,rxn21360
RXN-11060,rxn21361
R04931,rxn21362
RXN-11061,rxn21362
RXN-11063,rxn21363
RXN-11064,rxn21364
RXN-11065,rxn21365
RXN-11065,rxn21366
RXN-11066,rxn21367
RXN-11067,rxn21368
RXN-11068,rxn21369
RXN-11069,rxn21370
RXN-11070,rxn21371
RXN-11071,rxn21372
RXN-11072,rxn21373
RXN-11073,rxn21374
RXN-11075,rxn21375
RXN-11077,rxn21376
R10095,rxn21378
RXN-11078,rxn21378
R10095,rxn21379
RXN-11078,rxn21379
RXN-11079,rxn21380
RXN-11080,rxn21381
RXN-11081,rxn21384
RXN-11082,rxn21387
RXN-11083,rxn21388
RXN-11084,rxn21389
RXN-11085,rxn21390
RXN-11087,rxn21391
RXN-11089,rxn21392
RXN-11091,rxn21393
RXN-11092,rxn21394
RXN-11092,rxn21395
RXN-11093,rxn21396
RXN-11094,rxn21397
RXN-11096,rxn21398
RXN-11100,rxn21399
R07791,rxn21400
RXN-11101,rxn21400
R09532,rxn21401
RXN-11102,rxn21401
RXN-11104,rxn21402
RXN-11105,rxn21403
RXN-11107,rxn21404
RXN-11110,rxn21405
RXN-11113,rxn21406
RXN-11114,rxn21407
RXN-11115,rxn21408
RXN-11116,rxn21409
RXN-11117,rxn21410
RXN-11118,rxn21411
RXN-11120,rxn21412
RXN-11121,rxn21413
RXN-11122,rxn21414
RXN-11123,rxn21415
RXN-11125,rxn21416
RXN-11126,rxn21417
RXN-11127,rxn21418
RXN-11128,rxn21419
RXN-11129,rxn21420
RXN-11130,rxn21421
RXN-11131,rxn21422
RXN-11132,rxn21423
RXN-11133,rxn21424
RXN-11134,rxn21425
RXN-11136,rxn21426
RXN-11137,rxn21427
RXN-11138,rxn21428
RXN-11139,rxn21429
RXN-11141,rxn21430
RXN-11142,rxn21431
RXN-11143,rxn21432
RXN-11144,rxn21433
RXN-11145,rxn21434
RXN-11146,rxn21435
RXN-11147,rxn21436
RXN-11148,rxn21437
RXN-11150,rxn21438
RXN-11153,rxn21440
RXN-11155,rxn21441
RXN-11156,rxn21442
RXN-11157,rxn21443
RXN-11158,rxn21444
RXN-11159,rxn21445
RXN-11160,rxn21446
RXN-11161,rxn21447
RXN-11162,rxn21448
RXN-11163,rxn21449
RXN-11164,rxn21450
RXN-11165,rxn21451
RXN-11166,rxn21452
RXN-11167,rxn21453
RXN-11168,rxn21454
RXN-11169,rxn21455
RXN-11170,rxn21456
RXN-11171,rxn21457
RXN-11172,rxn21458
RXN-11173,rxn21459
RXN-11175,rxn21460
RXN-11176,rxn21461
RXN-11177,rxn21462
RXN-11178,rxn21463
RXN-11179,rxn21464
RXN-11180,rxn21465
RXN-11181,rxn21466
RXN-11182,rxn21467
RXN-11183,rxn21468
RXN-11185,rxn21469
RXN-11185,rxn21470
RXN-11187,rxn21471
RXN-11188,rxn21472
RXN-11189,rxn21473
RXN-11193,rxn21474
RXN-11193,rxn21475
RXN-11194,rxn21476
RXN-11195,rxn21477
RXN-11196,rxn21478
RXN-11197,rxn21486
RXN-11198,rxn21487
RXN-11199,rxn21488
RXN-11200,rxn21489
RXN-11201,rxn21490
RXN-11202,rxn21491
RXN-11203,rxn21492
RXN-11204,rxn21493
RXN-11206,rxn21494
RXN-11207,rxn21495
RXN-11208,rxn21496
R07440,rxn21497
RXN-1121,rxn21497
RXN-11217,rxn21498
RXN-11218,rxn21499
RXN-11219,rxn21500
R01991,rxn21501
RXN-11222,rxn21501
RXN-11229,rxn21502
RXN-11230,rxn21503
RXN-11231,rxn21504
RXN-11232,rxn21505
RXN-11233,rxn21506
RXN-11234,rxn21507
RXN-11235,rxn21508
RXN-11236,rxn21509
RXN-11237,rxn21537
RXN-11238,rxn21566
RXN-11239,rxn21567
RXN-11240,rxn21568
RXN-11242,rxn21569
RXN-11243,rxn21570
RXN-11244,rxn21571
RXN-11245,rxn21572
RXN-11246,rxn21573
RXN-11247,rxn21574
RXN-11248,rxn21575
RXN-11249,rxn21576
RXN-11250,rxn21577
RXN-11251,rxn21578
RXN-11253,rxn21579
RXN-11254,rxn21580
RXN-11255,rxn21581
RXN-11256,rxn21582
RXN-11258,rxn21583
RXN-11259,rxn21584
RXN-11260,rxn21585
RXN-11261,rxn21586
RXN-11262,rxn21587
RXN-11263,rxn21588
R10289,rxn21589
RXN-11264,rxn21589
RXN-11265,rxn21590
RXN-11267,rxn21591
RXN-11268,rxn21592
RXN-11269,rxn21593
RXN-11270,rxn21594
RXN-11272,rxn21595
RXN-11273,rxn21596
RXN-11274,rxn21597
RXN-11275,rxn21598
RXN-11276,rxn21599
RXN-11277; RXN0-4461,rxn21600
RXN-11277; RXN0-4461,rxn21601
RXN-11277; RXN0-4461,rxn21602
RXN-11278,rxn21603
RXN-11279,rxn21604
RXN-11282,rxn21605
RXN-11283,rxn21606
RXN-11284,rxn21608
RXN-11286,rxn21609
RXN-11288,rxn21610
RXN-11290,rxn21611
RXN-11291,rxn21612
RXN-11292,rxn21613
RXN-11295,rxn21614
RXN-11296,rxn21615
RXN-11297,rxn21616
RXN-11301,rxn21617
RXN-11302,rxn21618
RXN-11302,rxn21619
RXN-11304,rxn21620
RXN-11305,rxn21621
RXN-11306,rxn21622
RXN-11307,rxn21623
RXN-11308,rxn21624
RXN-11310,rxn21625
RXN-11311,rxn21626
RXN-11315,rxn21627
RXN-11316,rxn21628
RXN-11316,rxn21629
RXN-11317,rxn21630
RXN-11319,rxn21631
RXN-11320,rxn21632
RXN-11320,rxn21633
RXN-11321,rxn21634
R10089,rxn21635
RXN-11322,rxn21635
RXN-11324,rxn21636
RXN-11325,rxn21637
RXN-11326,rxn21638
R09767,rxn21639
RXN-11328,rxn21639
RXN-11329,rxn21640
RXN-11332,rxn21641
RXN-11332,rxn21642
RXN-11333,rxn21643
RXN-11333,rxn21644
RXN-11334,rxn21645
RXN-11335,rxn21646
RXN-11336,rxn21647
RXN-11337,rxn21648
RXN-11338,rxn21649
RXN-11339,rxn21650
RXN-11340,rxn21651
RXN-11341,rxn21652
RXN-11342,rxn21653
RXN-11343,rxn21654
RXN-11344,rxn21655
RXN-11345,rxn21656
RXN-11346,rxn21657
RXN-11347,rxn21658
RXN-11348,rxn21659
RXN-11349,rxn21660
RXN-11349,rxn21661
RXN-11350,rxn21662
RXN-11351,rxn21663
RXN-11353,rxn21664
R09655,rxn21665
RXN-11354,rxn21665
RXN-11355,rxn21666
RXN-11356,rxn21668
RXN-11357,rxn21697
RXN-11358,rxn21726
RXN-11359,rxn21727
RXN-11360,rxn21728
RXN-11361,rxn21729
RXN-11366,rxn21730
RXN-11367,rxn21731
RXN-11368,rxn21732
RXN-9222,rxn21733
RXN-9230,rxn21734
RXN-11370,rxn21735
RXN-11371,rxn21736
RXN-11372,rxn21737
RXN-11373,rxn21738
RXN-11374,rxn21739
RXN-11375,rxn21740
RXN-11375,rxn21741
RXN-11375,rxn21742
RXN-11376,rxn21743
RXN-11376; RXN3O-458,rxn21744
RXN-11377,rxn21745
RXN-11377,rxn21746
RXN-11378,rxn21747
R10532,rxn21749
